4325.17
4334.93
4299.45
4298.39
4278.66
4315.08
4340.75
4337.45
4354.05
4338.62
4338.64
4351.32
4342.09
4350.11
4337.2
4345.57
4329.96
4344.67
4333.1
4361.56
4396.57
4393.43
4389.85
4363.67
4359.81
4362.1
4364.85
4396.95
4387.67
4388.87
4393.31
4419.4
4435.42
4459.83
4478.98
4501.99
4498.56
4506.2
4533.46
4528.97
4531.39
4539.25
4544.51
4532.93
4595.73
4569.17
4571.6
4556.72
4543.75
4534.68
4538.36
4553.28
4556.44
4541.26
4579.44
4572.16
4566.17
4557.12
4500.98
4509.65
4504.92
4501.11
4496.53
4529.17
4535.01
4548.46
4538.21
4530.98
4534.25
4520.86
4530.93
4527.2
4530.57
4524.71
4507.76
4477.07
4515.65
4502.66
4495.56
4529.65
4515.9
4564.93
4592.74
4590.56
4593.57
4584.82
4592.78
4598.24
4593.32
4596.24
4615.09
4615.73
4611.21
4618.19
4609.69
4602.96
4625.51
4623.26
4540.58
4557.41
4588.35
4612.12
4620.7
4632.37
4653.59
4655.65
4650.76
4649.34
4685.11
4702.56
4697
4683.96
4692.29
4693.67
4689.79
4685.54
4707.88
4703.53
4693.86
4695.23
4734.48
4702.82
4700.5
4698.4
4705.73
4707.27
4669.27
4711.33
4670.96
4678.36
4689.61
4697.34
4655.02
4684.88
4689.25
4685.64
4720.28
4729.25
4751.43
4751.33
4754.27
4780.25
4779.84
4778.07
4773.1
4787.04
4788.41
4784.26
4778.02
4774.56
4786.27
4789.54
4779.99
4789.11
4797.13
4786.12
4784.94
4717.4
4723.73
4771.43
4770.15
4778.28
4704.73
4696.22
4701.82
4748.73
4732.76
4723.03
4731.46
4733.97
4738.62
4761.72
4789.18
4798.99
4762.75
4777.69
4777.93
4771.02
4822.8
4839.31
4843.04
4839.29
4848.84
4856.08
4861.52
4864.61
4849.95
4853.2
4842.41
4843.14
4862.93
4869.81
4887.97
4906.92
4917.73
4924.19
4952.85
4949.09
4940.16
4951.77
4960.79
4952.85
4957.27
4966.05
4969.38
4973.28
4975.32
5001.11
4981.37
4989.56
4966.29
4972.6
5012.75
4997.15
5002.03
5009.99
5011.48
5027.49
5034.3
5033.38
5040.74
5023.01
5020.31
5025.36
5014.53
4987.96
5030.48
5017.45
5024.01
5056.95
5053.6
5064.23
5062.85
5112.91
5111.68
5155.44
5145.21
5139.91
5120.92
5120.46
5136.37
5165.19
5181.75
5189.96
5187.68
5167.45
5214.1
5242.28
5225.43
5221.79,5232.16,5229.79
